center,left,right,steering,throttle,brake,speed
IMG/center_2016_12_01_13_35_01_751.jpg, IMG/left_2016_12_01_13_35_01_751.jpg, IMG/right_2016_12_01_13_35_01_751.jpg, -0.002791043, 0.9855326, 0, 30.18662
IMG/center_2016_12_01_13_35_01_853.jpg, IMG/left_2016_12_01_13_35_01_853.jpg, IMG/right_2016_12_01_13_35_01_853.jpg, 0, 0.9855326, 0, 30.18663
IMG/center_2016_12_01_13_35_01_956.jpg, IMG/left_2016_12_01_13_35_01_956.jpg, IMG/right_2016_12_01_13_35_01_956.jpg, 0, 0.9855326, 0, 30.18665
IMG/center_2016_12_01_13_35_02_056.jpg, IMG/left_2016_12_01_13_35_02_056.jpg, IMG/right_2016_12_01_13_35_02_056.jpg, 0, 0.9855326, 0, 30.18665
IMG/center_2016_12_01_13_35_02_158.jpg, IMG/left_2016_12_01_13_35_02_158.jpg, IMG/right_2016_12_01_13_35_02_158.jpg, 0, 0.9855326, 0, 30.18665
IMG/center_2016_12_01_13_35_02_259.jpg, IMG/left_2016_12_01_13_35_02_259.jpg, IMG/right_2016_12_01_13_35_02_259.jpg, 0, 0.9855326, 0, 30.18665
IMG/center_2016_12_01_13_35_02_360.jpg, IMG/left_2016_12_01_13_35_02_360.jpg, IMG/right_2016_12_01_13_35_02_360.jpg, 0, 0.9855326, 0, 30.18664
IMG/center_2016_12_01_13_35_02_461.jpg, IMG/left_2016_12_01_13_35_02_461.jpg, IMG/right_2016_12_01_13_35_02_461.jpg, 0, 0.9855326, 0, 30.18654
IMG/center_2016_12_01_13_35_02_563.jpg, IMG/left_2016_12_01_13_35_02_563.jpg, IMG/right_2016_12_01_13_35_02_563.jpg, 0, 0.9855326, 0, 30.18686
IMG/center_2016_12_01_13_35_02_664.jpg, IMG/left_2016_12_01_13_35_02_664.jpg, IMG/right_2016_12_01_13_35_02_664.jpg, 0, 0.9855326, 0, 30.18682
IMG/center_2016_12_01_13_35_02_765.jpg, IMG/left_2016_12_01_13_35_02_765.jpg, IMG/right_2016_12_01_13_35_02_765.jpg, 0, 0.9855326, 0, 30.1849
IMG/center_2016_12_01_13_35_02_866.jpg, IMG/left_2016_12_01_13_35_02_866.jpg, IMG/right_2016_12_01_13_35_02_866.jpg, 0.0904655, 0.9855326, 0, 30.18456
IMG/center_2016_12_01_13_35_02_969.jpg, IMG/left_2016_12_01_13_35_02_969.jpg, IMG/right_2016_12_01_13_35_02_969.jpg, 0.0904655, 0.9855326, 0, 30.18583
IMG/center_2016_12_01_13_35_03_069.jpg, IMG/left_2016_12_01_13_35_03_069.jpg, IMG/right_2016_12_01_13_35_03_069.jpg, 0.0904655, 0.9855326, 0, 30.18614
IMG/center_2016_12_01_13_35_03_170.jpg, IMG/left_2016_12_01_13_35_03_170.jpg, IMG/right_2016_12_01_13_35_03_170.jpg, 0.100034, 0.9855326, 0, 30.18609
IMG/center_2016_12_01_13_35_03_271.jpg, IMG/left_2016_12_01_13_35_03_271.jpg, IMG/right_2016_12_01_13_35_03_271.jpg, 0.1191711, 0.9855326, 0, 30.18584
IMG/center_2016_12_01_13_35_03_372.jpg, IMG/left_2016_12_01_13_35_03_372.jpg, IMG/right_2016_12_01_13_35_03_372.jpg, 0.1096026, 0.9855326, 0, 30.18629
IMG/center_2016_12_01_13_35_03_473.jpg, IMG/left_2016_12_01_13_35_03_473.jpg, IMG/right_2016_12_01_13_35_03_473.jpg, 0.100034, 0.9855326, 0, 30.18661
IMG/center_2016_12_01_13_35_03_574.jpg, IMG/left_2016_12_01_13_35_03_574.jpg, IMG/right_2016_12_01_13_35_03_574.jpg, 0.0904655, 0.9855326, 0, 30.18682
IMG/center_2016_12_01_13_35_03_676.jpg, IMG/left_2016_12_01_13_35_03_676.jpg, IMG/right_2016_12_01_13_35_03_676.jpg, 0.0904655, 0.9855326, 0, 30.18655
IMG/center_2016_12_01_13_35_03_776.jpg, IMG/left_2016_12_01_13_35_03_776.jpg, IMG/right_2016_12_01_13_35_03_776.jpg, 0.0904655, 0.9855326, 0, 30.18721
IMG/center_2016_12_01_13_35_03_876.jpg, IMG/left_2016_12_01_13_35_03_876.jpg, IMG/right_2016_12_01_13_35_03_876.jpg, 0.0904655, 0.9855326, 0, 30.18647
IMG/center_2016_12_01_13_35_03_978.jpg, IMG/left_2016_12_01_13_35_03_978.jpg, IMG/right_2016_12_01_13_35_03_978.jpg, 0.0904655, 0.9855326, 0, 30.18646
IMG/center_2016_12_01_13_35_04_080.jpg, IMG/left_2016_12_01_13_35_04_080.jpg, IMG/right_2016_12_01_13_35_04_080.jpg, 0.0904655, 0.9855326, 0, 30.18644
IMG/center_2016_12_01_13_35_04_181.jpg, IMG/left_2016_12_01_13_35_04_181.jpg, IMG/right_2016_12_01_13_35_04_181.jpg, 0.0904655, 0.9855326, 0, 30.18645
IMG/center_2016_12_01_13_35_04_283.jpg, IMG/left_2016_12_01_13_35_04_283.jpg, IMG/right_2016_12_01_13_35_04_283.jpg, 0.0904655, 0.9855326, 0, 30.18646
IMG/center_2016_12_01_13_35_04_383.jpg, IMG/left_2016_12_01_13_35_04_383.jpg, IMG/right_2016_12_01_13_35_04_383.jpg, 0.0904655, 0.9855326, 0, 30.18647
IMG/center_2016_12_01_13_35_04_483.jpg, IMG/left_2016_12_01_13_35_04_483.jpg, IMG/right_2016_12_01_13_35_04_483.jpg, 0.0904655, 0.9855326, 0, 30.18645
IMG/center_2016_12_01_13_35_04_585.jpg, IMG/left_2016_12_01_13_35_04_585.jpg, IMG/right_2016_12_01_13_35_04_585.jpg, 0.0904655, 0.9855326, 0, 30.18645
IMG/center_2016_12_01_13_35_04_686.jpg, IMG/left_2016_12_01_13_35_04_686.jpg, IMG/right_2016_12_01_13_35_04_686.jpg, 0.0904655, 0.9855326, 0, 30.18645
IMG/center_2016_12_01_13_35_04_786.jpg, IMG/left_2016_12_01_13_35_04_786.jpg, IMG/right_2016_12_01_13_35_04_786.jpg, 0.0904655, 0.9855326, 0, 30.18641
IMG/center_2016_12_01_13_35_04_888.jpg, IMG/left_2016_12_01_13_35_04_888.jpg, IMG/right_2016_12_01_13_35_04_888.jpg, 0.0904655, 0.9855326, 0, 30.18643
IMG/center_2016_12_01_13_35_04_989.jpg, IMG/left_2016_12_01_13_35_04_989.jpg, IMG/right_2016_12_01_13_35_04_989.jpg, 0.0904655, 0.9855326, 0, 30.18643
IMG/center_2016_12_01_13_35_05_091.jpg, IMG/left_2016_12_01_13_35_05_091.jpg, IMG/right_2016_12_01_13_35_05_091.jpg, 0.0904655, 0.9855326, 0, 30.18647
IMG/center_2016_12_01_13_35_05_192.jpg, IMG/left_2016_12_01_13_35_05_192.jpg, IMG/right_2016_12_01_13_35_05_192.jpg, 0.01391724, 0.9855326, 0, 30.18669
IMG/center_2016_12_01_13_35_05_294.jpg, IMG/left_2016_12_01_13_35_05_294.jpg, IMG/right_2016_12_01_13_35_05_294.jpg, 0, 0.9855326, 0, 30.1866
IMG/center_2016_12_01_13_35_05_397.jpg, IMG/left_2016_12_01_13_35_05_397.jpg, IMG/right_2016_12_01_13_35_05_397.jpg, 0, 0.9855326, 0, 30.18663
IMG/center_2016_12_01_13_35_05_497.jpg, IMG/left_2016_12_01_13_35_05_497.jpg, IMG/right_2016_12_01_13_35_05_497.jpg, 0, 0.9855326, 0, 30.18665
IMG/center_2016_12_01_13_35_05_597.jpg, IMG/left_2016_12_01_13_35_05_597.jpg, IMG/right_2016_12_01_13_35_05_597.jpg, 0, 0.9855326, 0, 30.18663
IMG/center_2016_12_01_13_35_05_697.jpg, IMG/left_2016_12_01_13_35_05_697.jpg, IMG/right_2016_12_01_13_35_05_697.jpg, 0, 0.9855326, 0, 30.18661
IMG/center_2016_12_01_13_35_05_799.jpg, IMG/left_2016_12_01_13_35_05_799.jpg, IMG/right_2016_12_01_13_35_05_799.jpg, 0, 0.9855326, 0, 30.18665
IMG/center_2016_12_01_13_35_05_900.jpg, IMG/left_2016_12_01_13_35_05_900.jpg, IMG/right_2016_12_01_13_35_05_900.jpg, 0, 0.9855326, 0, 30.18663
IMG/center_2016_12_01_13_35_06_002.jpg, IMG/left_2016_12_01_13_35_06_002.jpg, IMG/right_2016_12_01_13_35_06_002.jpg, 0.1574452, 0.9855326, 0, 30.17995
IMG/center_2016_12_01_13_35_06_104.jpg, IMG/left_2016_12_01_13_35_06_104.jpg, IMG/right_2016_12_01_13_35_06_104.jpg, 0.2052879, 0.9855326, 0, 30.18032
IMG/center_2016_12_01_13_35_06_206.jpg, IMG/left_2016_12_01_13_35_06_206.jpg, IMG/right_2016_12_01_13_35_06_206.jpg, 0.2052879, 0.9855326, 0, 30.18327
IMG/center_2016_12_01_13_35_06_308.jpg, IMG/left_2016_12_01_13_35_06_308.jpg, IMG/right_2016_12_01_13_35_06_308.jpg, 0.1765823, 0.9855326, 0, 30.1869
IMG/center_2016_12_01_13_35_06_409.jpg, IMG/left_2016_12_01_13_35_06_409.jpg, IMG/right_2016_12_01_13_35_06_409.jpg, 0.0904655, 0.9855326, 0, 30.18793
IMG/center_2016_12_01_13_35_06_512.jpg, IMG/left_2016_12_01_13_35_06_512.jpg, IMG/right_2016_12_01_13_35_06_512.jpg, 0, 0.9855326, 0, 30.18591
IMG/center_2016_12_01_13_35_06_613.jpg, IMG/left_2016_12_01_13_35_06_613.jpg, IMG/right_2016_12_01_13_35_06_613.jpg, 0, 0.9855326, 0, 30.18656
IMG/center_2016_12_01_13_35_06_714.jpg, IMG/left_2016_12_01_13_35_06_714.jpg, IMG/right_2016_12_01_13_35_06_714.jpg, 0, 0.9855326, 0, 30.18665
IMG/center_2016_12_01_13_35_06_814.jpg, IMG/left_2016_12_01_13_35_06_814.jpg, IMG/right_2016_12_01_13_35_06_814.jpg, 0, 0.9855326, 0, 30.18662
IMG/center_2016_12_01_13_35_06_915.jpg, IMG/left_2016_12_01_13_35_06_915.jpg, IMG/right_2016_12_01_13_35_06_915.jpg, 0, 0.9855326, 0, 30.18661
IMG/center_2016_12_01_13_35_07_017.jpg, IMG/left_2016_12_01_13_35_07_017.jpg, IMG/right_2016_12_01_13_35_07_017.jpg, 0, 0.9855326, 0, 30.18658
IMG/center_2016_12_01_13_35_07_118.jpg, IMG/left_2016_12_01_13_35_07_118.jpg, IMG/right_2016_12_01_13_35_07_118.jpg, 0, 0.9855326, 0, 30.18621
IMG/center_2016_12_01_13_35_07_220.jpg, IMG/left_2016_12_01_13_35_07_220.jpg, IMG/right_2016_12_01_13_35_07_220.jpg, 0, 0.9855326, 0, 30.18663
IMG/center_2016_12_01_13_35_07_321.jpg, IMG/left_2016_12_01_13_35_07_321.jpg, IMG/right_2016_12_01_13_35_07_321.jpg, 0, 0.9855326, 0, 30.18644
IMG/center_2016_12_01_13_35_07_422.jpg, IMG/left_2016_12_01_13_35_07_422.jpg, IMG/right_2016_12_01_13_35_07_422.jpg, 0.07132844, 0.9855326, 0, 30.18522
IMG/center_2016_12_01_13_35_07_527.jpg, IMG/left_2016_12_01_13_35_07_527.jpg, IMG/right_2016_12_01_13_35_07_527.jpg, 0.0904655, 0.9855326, 0, 30.18546
IMG/center_2016_12_01_13_35_07_627.jpg, IMG/left_2016_12_01_13_35_07_627.jpg, IMG/right_2016_12_01_13_35_07_627.jpg, 0.0904655, 0.9855326, 0, 30.186
IMG/center_2016_12_01_13_35_07_730.jpg, IMG/left_2016_12_01_13_35_07_730.jpg, IMG/right_2016_12_01_13_35_07_730.jpg, 0.0904655, 0.9855326, 0, 30.18626
IMG/center_2016_12_01_13_35_07_832.jpg, IMG/left_2016_12_01_13_35_07_832.jpg, IMG/right_2016_12_01_13_35_07_832.jpg, 0.0904655, 0.9855326, 0, 30.18634
IMG/center_2016_12_01_13_35_07_932.jpg, IMG/left_2016_12_01_13_35_07_932.jpg, IMG/right_2016_12_01_13_35_07_932.jpg, 0.3583844, 0.9855326, 0, 30.16256
IMG/center_2016_12_01_13_35_08_035.jpg, IMG/left_2016_12_01_13_35_08_035.jpg, IMG/right_2016_12_01_13_35_08_035.jpg, 0.3583844, 0.9855326, 0, 30.17533
IMG/center_2016_12_01_13_35_08_136.jpg, IMG/left_2016_12_01_13_35_08_136.jpg, IMG/right_2016_12_01_13_35_08_136.jpg, 0.3775214, 0.9855326, 0, 30.17891
IMG/center_2016_12_01_13_35_08_237.jpg, IMG/left_2016_12_01_13_35_08_237.jpg, IMG/right_2016_12_01_13_35_08_237.jpg, 0.1765823, 0.9855326, 0, 30.19167
IMG/center_2016_12_01_13_35_08_338.jpg, IMG/left_2016_12_01_13_35_08_338.jpg, IMG/right_2016_12_01_13_35_08_338.jpg, 0, 0.9855326, 0, 30.18408
IMG/center_2016_12_01_13_35_08_439.jpg, IMG/left_2016_12_01_13_35_08_439.jpg, IMG/right_2016_12_01_13_35_08_439.jpg, 0, 0.9855326, 0, 30.18639
IMG/center_2016_12_01_13_35_08_542.jpg, IMG/left_2016_12_01_13_35_08_542.jpg, IMG/right_2016_12_01_13_35_08_542.jpg, 0, 0.9855326, 0, 30.18661
IMG/center_2016_12_01_13_35_08_642.jpg, IMG/left_2016_12_01_13_35_08_642.jpg, IMG/right_2016_12_01_13_35_08_642.jpg, 0, 0.9855326, 0, 30.18631
IMG/center_2016_12_01_13_35_08_743.jpg, IMG/left_2016_12_01_13_35_08_743.jpg, IMG/right_2016_12_01_13_35_08_743.jpg, 0, 0.9855326, 0, 30.18662
IMG/center_2016_12_01_13_35_08_843.jpg, IMG/left_2016_12_01_13_35_08_843.jpg, IMG/right_2016_12_01_13_35_08_843.jpg, 0, 0.9855326, 0, 30.18716
IMG/center_2016_12_01_13_35_08_945.jpg, IMG/left_2016_12_01_13_35_08_945.jpg, IMG/right_2016_12_01_13_35_08_945.jpg, 0.0904655, 0.9855326, 0, 30.1847
IMG/center_2016_12_01_13_35_09_047.jpg, IMG/left_2016_12_01_13_35_09_047.jpg, IMG/right_2016_12_01_13_35_09_047.jpg, 0.3105417, 0.9855326, 0, 30.16336
IMG/center_2016_12_01_13_35_09_149.jpg, IMG/left_2016_12_01_13_35_09_149.jpg, IMG/right_2016_12_01_13_35_09_149.jpg, 0.3583844, 0.9855326, 0, 30.17305
IMG/center_2016_12_01_13_35_09_252.jpg, IMG/left_2016_12_01_13_35_09_252.jpg, IMG/right_2016_12_01_13_35_09_252.jpg, 0.3583844, 0.9855326, 0, 30.1802
IMG/center_2016_12_01_13_35_09_352.jpg, IMG/left_2016_12_01_13_35_09_352.jpg, IMG/right_2016_12_01_13_35_09_352.jpg, 0.3201102, 0.9855326, 0, 30.1849
IMG/center_2016_12_01_13_35_09_455.jpg, IMG/left_2016_12_01_13_35_09_455.jpg, IMG/right_2016_12_01_13_35_09_455.jpg, 0, 0.9855326, 0, 30.18286
IMG/center_2016_12_01_13_35_09_557.jpg, IMG/left_2016_12_01_13_35_09_557.jpg, IMG/right_2016_12_01_13_35_09_557.jpg, 0, 0.9855326, 0, 30.18581
IMG/center_2016_12_01_13_35_09_658.jpg, IMG/left_2016_12_01_13_35_09_658.jpg, IMG/right_2016_12_01_13_35_09_658.jpg, 0, 0.9855326, 0, 30.18659
IMG/center_2016_12_01_13_35_09_761.jpg, IMG/left_2016_12_01_13_35_09_761.jpg, IMG/right_2016_12_01_13_35_09_761.jpg, 0.1574452, 0.9855326, 0, 30.18134
IMG/center_2016_12_01_13_35_09_863.jpg, IMG/left_2016_12_01_13_35_09_863.jpg, IMG/right_2016_12_01_13_35_09_863.jpg, 0.3583844, 0.9855326, 0, 30.16277
IMG/center_2016_12_01_13_35_09_964.jpg, IMG/left_2016_12_01_13_35_09_964.jpg, IMG/right_2016_12_01_13_35_09_964.jpg, 0.3679529, 0.9855326, 0, 30.17408
IMG/center_2016_12_01_13_35_10_066.jpg, IMG/left_2016_12_01_13_35_10_066.jpg, IMG/right_2016_12_01_13_35_10_066.jpg, 0.3679529, 0.9855326, 0, 30.17952
IMG/center_2016_12_01_13_35_10_166.jpg, IMG/left_2016_12_01_13_35_10_166.jpg, IMG/right_2016_12_01_13_35_10_166.jpg, 0.3679529, 0.9855326, 0, 30.18186
IMG/center_2016_12_01_13_35_10_270.jpg, IMG/left_2016_12_01_13_35_10_270.jpg, IMG/right_2016_12_01_13_35_10_270.jpg, 0, 0.9855326, 0, 30.18329
IMG/center_2016_12_01_13_35_10_373.jpg, IMG/left_2016_12_01_13_35_10_373.jpg, IMG/right_2016_12_01_13_35_10_373.jpg, 0, 0.9855326, 0, 30.1863
IMG/center_2016_12_01_13_35_10_477.jpg, IMG/left_2016_12_01_13_35_10_477.jpg, IMG/right_2016_12_01_13_35_10_477.jpg, 0, 0.9855326, 0, 30.18664
IMG/center_2016_12_01_13_35_10_579.jpg, IMG/left_2016_12_01_13_35_10_579.jpg, IMG/right_2016_12_01_13_35_10_579.jpg, 0.02348577, 0.9855326, 0, 30.1866
IMG/center_2016_12_01_13_35_10_682.jpg, IMG/left_2016_12_01_13_35_10_682.jpg, IMG/right_2016_12_01_13_35_10_682.jpg, 0.1861508, 0.9855326, 0, 30.18011
IMG/center_2016_12_01_13_35_10_783.jpg, IMG/left_2016_12_01_13_35_10_783.jpg, IMG/right_2016_12_01_13_35_10_783.jpg, 0.3296788, 0.9855326, 0, 30.17014
IMG/center_2016_12_01_13_35_10_886.jpg, IMG/left_2016_12_01_13_35_10_886.jpg, IMG/right_2016_12_01_13_35_10_886.jpg, 0.3488158, 0.9855326, 0, 30.17639
IMG/center_2016_12_01_13_35_10_991.jpg, IMG/left_2016_12_01_13_35_10_991.jpg, IMG/right_2016_12_01_13_35_10_991.jpg, 0.3583844, 0.9855326, 0, 30.18059
IMG/center_2016_12_01_13_35_11_094.jpg, IMG/left_2016_12_01_13_35_11_094.jpg, IMG/right_2016_12_01_13_35_11_094.jpg, 0.1765823, 0.9855326, 0, 30.19128
IMG/center_2016_12_01_13_35_11_196.jpg, IMG/left_2016_12_01_13_35_11_196.jpg, IMG/right_2016_12_01_13_35_11_196.jpg, 0.02348577, 0.9855326, 0, 30.18578
IMG/center_2016_12_01_13_35_11_299.jpg, IMG/left_2016_12_01_13_35_11_299.jpg, IMG/right_2016_12_01_13_35_11_299.jpg, 0, 0.9855326, 0, 30.18693
IMG/center_2016_12_01_13_35_11_401.jpg, IMG/left_2016_12_01_13_35_11_401.jpg, IMG/right_2016_12_01_13_35_11_401.jpg, 0, 0.9855326, 0, 30.18661
IMG/center_2016_12_01_13_35_11_504.jpg, IMG/left_2016_12_01_13_35_11_504.jpg, IMG/right_2016_12_01_13_35_11_504.jpg, 0, 0.9855326, 0, 30.18699
IMG/center_2016_12_01_13_35_11_606.jpg, IMG/left_2016_12_01_13_35_11_606.jpg, IMG/right_2016_12_01_13_35_11_606.jpg, 0, 0.9855326, 0, 30.1867
IMG/center_2016_12_01_13_35_11_707.jpg, IMG/left_2016_12_01_13_35_11_707.jpg, IMG/right_2016_12_01_13_35_11_707.jpg, 0, 0.9855326, 0, 30.18666
IMG/center_2016_12_01_13_35_11_811.jpg, IMG/left_2016_12_01_13_35_11_811.jpg, IMG/right_2016_12_01_13_35_11_811.jpg, 0, 0.9855326, 0, 30.18685
IMG/center_2016_12_01_13_35_11_915.jpg, IMG/left_2016_12_01_13_35_11_915.jpg, IMG/right_2016_12_01_13_35_11_915.jpg, 0, 0.9855326, 0, 30.18665
IMG/center_2016_12_01_13_35_12_017.jpg, IMG/left_2016_12_01_13_35_12_017.jpg, IMG/right_2016_12_01_13_35_12_017.jpg, 0.1574452, 0.9855326, 0, 30.1805
IMG/center_2016_12_01_13_35_12_117.jpg, IMG/left_2016_12_01_13_35_12_117.jpg, IMG/right_2016_12_01_13_35_12_117.jpg, 0.1670138, 0.9855326, 0, 30.18319
IMG/center_2016_12_01_13_35_12_220.jpg, IMG/left_2016_12_01_13_35_12_220.jpg, IMG/right_2016_12_01_13_35_12_220.jpg, 0.1765823, 0.9855326, 0, 30.18432
IMG/center_2016_12_01_13_35_12_321.jpg, IMG/left_2016_12_01_13_35_12_321.jpg, IMG/right_2016_12_01_13_35_12_321.jpg, 0.1957194, 0.9855326, 0, 30.18426
IMG/center_2016_12_01_13_35_12_424.jpg, IMG/left_2016_12_01_13_35_12_424.jpg, IMG/right_2016_12_01_13_35_12_424.jpg, 0.2148564, 0.9855326, 0, 30.18408
IMG/center_2016_12_01_13_35_12_526.jpg, IMG/left_2016_12_01_13_35_12_526.jpg, IMG/right_2016_12_01_13_35_12_526.jpg, 0.2148564, 0.9855326, 0, 30.18493
IMG/center_2016_12_01_13_35_12_629.jpg, IMG/left_2016_12_01_13_35_12_629.jpg, IMG/right_2016_12_01_13_35_12_629.jpg, 0, 0.9855326, 0, 30.18529
IMG/center_2016_12_01_13_35_12_733.jpg, IMG/left_2016_12_01_13_35_12_733.jpg, IMG/right_2016_12_01_13_35_12_733.jpg, 0, 0.9855326, 0, 30.18652
IMG/center_2016_12_01_13_35_12_836.jpg, IMG/left_2016_12_01_13_35_12_836.jpg, IMG/right_2016_12_01_13_35_12_836.jpg, 0.03305431, 0.9855326, 0, 30.18655
IMG/center_2016_12_01_13_35_12_939.jpg, IMG/left_2016_12_01_13_35_12_939.jpg, IMG/right_2016_12_01_13_35_12_939.jpg, 0.1861508, 0.9855326, 0, 30.18059
IMG/center_2016_12_01_13_35_13_042.jpg, IMG/left_2016_12_01_13_35_13_042.jpg, IMG/right_2016_12_01_13_35_13_042.jpg, 0.1957194, 0.9855326, 0, 30.18307
IMG/center_2016_12_01_13_35_13_146.jpg, IMG/left_2016_12_01_13_35_13_146.jpg, IMG/right_2016_12_01_13_35_13_146.jpg, 0.1861508, 0.9855326, 0, 30.18507
IMG/center_2016_12_01_13_35_13_248.jpg, IMG/left_2016_12_01_13_35_13_248.jpg, IMG/right_2016_12_01_13_35_13_248.jpg, 0.0617599, 0.9855326, 0, 30.18753
IMG/center_2016_12_01_13_35_13_349.jpg, IMG/left_2016_12_01_13_35_13_349.jpg, IMG/right_2016_12_01_13_35_13_349.jpg, 0, 0.9855326, 0, 30.18639
IMG/center_2016_12_01_13_35_13_452.jpg, IMG/left_2016_12_01_13_35_13_452.jpg, IMG/right_2016_12_01_13_35_13_452.jpg, 0, 0.9855326, 0, 30.18662
IMG/center_2016_12_01_13_35_13_554.jpg, IMG/left_2016_12_01_13_35_13_554.jpg, IMG/right_2016_12_01_13_35_13_554.jpg, 0, 0.9855326, 0, 30.18674
IMG/center_2016_12_01_13_35_13_654.jpg, IMG/left_2016_12_01_13_35_13_654.jpg, IMG/right_2016_12_01_13_35_13_654.jpg, 0, 0.9855326, 0, 30.18664
IMG/center_2016_12_01_13_35_13_755.jpg, IMG/left_2016_12_01_13_35_13_755.jpg, IMG/right_2016_12_01_13_35_13_755.jpg, 0, 0.9855326, 0, 30.18676
IMG/center_2016_12_01_13_35_13_857.jpg, IMG/left_2016_12_01_13_35_13_857.jpg, IMG/right_2016_12_01_13_35_13_857.jpg, 0, 0.9855326, 0, 30.18667
IMG/center_2016_12_01_13_35_13_958.jpg, IMG/left_2016_12_01_13_35_13_958.jpg, IMG/right_2016_12_01_13_35_13_958.jpg, 0, 0.9855326, 0, 30.18668
IMG/center_2016_12_01_13_35_14_059.jpg, IMG/left_2016_12_01_13_35_14_059.jpg, IMG/right_2016_12_01_13_35_14_059.jpg, 0, 0.9855326, 0, 30.18665
IMG/center_2016_12_01_13_35_14_160.jpg, IMG/left_2016_12_01_13_35_14_160.jpg, IMG/right_2016_12_01_13_35_14_160.jpg, 0, 0.9855326, 0, 30.18661
IMG/center_2016_12_01_13_35_14_263.jpg, IMG/left_2016_12_01_13_35_14_263.jpg, IMG/right_2016_12_01_13_35_14_263.jpg, 0, 0.9855326, 0, 30.18663
IMG/center_2016_12_01_13_35_14_366.jpg, IMG/left_2016_12_01_13_35_14_366.jpg, IMG/right_2016_12_01_13_35_14_366.jpg, 0, 0.9855326, 0, 30.18662
IMG/center_2016_12_01_13_35_14_469.jpg, IMG/left_2016_12_01_13_35_14_469.jpg, IMG/right_2016_12_01_13_35_14_469.jpg, 0, 0.9855326, 0, 30.18664
IMG/center_2016_12_01_13_35_14_569.jpg, IMG/left_2016_12_01_13_35_14_569.jpg, IMG/right_2016_12_01_13_35_14_569.jpg, 0, 0.9855326, 0, 30.18666
IMG/center_2016_12_01_13_35_14_671.jpg, IMG/left_2016_12_01_13_35_14_671.jpg, IMG/right_2016_12_01_13_35_14_671.jpg, 0, 0.9855326, 0, 30.18663
IMG/center_2016_12_01_13_35_14_772.jpg, IMG/left_2016_12_01_13_35_14_772.jpg, IMG/right_2016_12_01_13_35_14_772.jpg, 0, 0.9855326, 0, 30.18661
IMG/center_2016_12_01_13_35_14_874.jpg, IMG/left_2016_12_01_13_35_14_874.jpg, IMG/right_2016_12_01_13_35_14_874.jpg, 0, 0.9855326, 0, 30.18665
IMG/center_2016_12_01_13_35_14_975.jpg, IMG/left_2016_12_01_13_35_14_975.jpg, IMG/right_2016_12_01_13_35_14_975.jpg, 0, 0.9855326, 0, 30.18662
IMG/center_2016_12_01_13_35_15_076.jpg, IMG/left_2016_12_01_13_35_15_076.jpg, IMG/right_2016_12_01_13_35_15_076.jpg, 0, 0.9855326, 0, 30.18664
IMG/center_2016_12_01_13_35_15_177.jpg, IMG/left_2016_12_01_13_35_15_177.jpg, IMG/right_2016_12_01_13_35_15_177.jpg, 0, 0.9855326, 0, 30.18665
IMG/center_2016_12_01_13_35_15_278.jpg, IMG/left_2016_12_01_13_35_15_278.jpg, IMG/right_2016_12_01_13_35_15_278.jpg, 0.04262284, 0.9855326, 0, 30.18619
IMG/center_2016_12_01_13_35_15_381.jpg, IMG/left_2016_12_01_13_35_15_381.jpg, IMG/right_2016_12_01_13_35_15_381.jpg, 0.05219137, 0.9855326, 0, 30.18621
IMG/center_2016_12_01_13_35_15_482.jpg, IMG/left_2016_12_01_13_35_15_482.jpg, IMG/right_2016_12_01_13_35_15_482.jpg, 0.05219137, 0.9855326, 0, 30.18642
IMG/center_2016_12_01_13_35_15_586.jpg, IMG/left_2016_12_01_13_35_15_586.jpg, IMG/right_2016_12_01_13_35_15_586.jpg, 0.07132844, 0.9855326, 0, 30.18615
IMG/center_2016_12_01_13_35_15_687.jpg, IMG/left_2016_12_01_13_35_15_687.jpg, IMG/right_2016_12_01_13_35_15_687.jpg, 0.0904655, 0.9855326, 0, 30.1859
IMG/center_2016_12_01_13_35_15_789.jpg, IMG/left_2016_12_01_13_35_15_789.jpg, IMG/right_2016_12_01_13_35_15_789.jpg, 0.0904655, 0.9855326, 0, 30.18624
IMG/center_2016_12_01_13_35_15_890.jpg, IMG/left_2016_12_01_13_35_15_890.jpg, IMG/right_2016_12_01_13_35_15_890.jpg, 0.0904655, 0.9855326, 0, 30.18633
IMG/center_2016_12_01_13_35_15_991.jpg, IMG/left_2016_12_01_13_35_15_991.jpg, IMG/right_2016_12_01_13_35_15_991.jpg, 0, 0.9855326, 0, 30.18655
IMG/center_2016_12_01_13_35_16_092.jpg, IMG/left_2016_12_01_13_35_16_092.jpg, IMG/right_2016_12_01_13_35_16_092.jpg, 0, 0.9855326, 0, 30.18653
IMG/center_2016_12_01_13_35_16_195.jpg, IMG/left_2016_12_01_13_35_16_195.jpg, IMG/right_2016_12_01_13_35_16_195.jpg, 0, 0.9855326, 0, 30.18662
IMG/center_2016_12_01_13_35_16_297.jpg, IMG/left_2016_12_01_13_35_16_297.jpg, IMG/right_2016_12_01_13_35_16_297.jpg, 0, 0.9855326, 0, 30.18664
IMG/center_2016_12_01_13_35_16_399.jpg, IMG/left_2016_12_01_13_35_16_399.jpg, IMG/right_2016_12_01_13_35_16_399.jpg, 0, 0.9855326, 0, 30.18662
